RMS,Peak,Mean,STD,Energy,Label
0.64307,1,-0.022071,0.64301,413.948,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.7926,1.3634,0.023112,0.79266,628.8457,Swell
0.64286,1,-0.022159,0.6428,413.6776,Sag
0.60873,1,-0.039844,0.60773,370.9209,Sag
0.86521,1.6316,0.040167,0.86471,749.3305,Swell
0.75839,1.2267,0.01442,0.75864,575.7365,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60614,1,-0.041702,0.60501,367.7755,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63693,1,-0.024707,0.63677,406.0866,Sag
0.81142,1.4354,0.027689,0.81135,659.057,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6046,1,-0.042885,0.60338,365.9064,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62085,1,-0.032509,0.62031,385.8387,Sag
0.77402,1.2902,0.018458,0.77419,599.7099,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77079,1.2773,0.017632,0.77097,594.7102,Swell
0.81858,1.4623,0.029398,0.81846,670.7392,Swell
0.60664,1,-0.041331,0.60554,368.3832,Sag
0.76387,1.2492,0.015848,0.76408,584.0772,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83485,1.5224,0.033224,0.83461,697.6742,Swell
0.78471,1.3326,0.021154,0.78482,616.3899,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83317,1.5163,0.032831,0.83294,694.8629,Swell
0.82391,1.4821,0.03066,0.82375,679.5066,Swell
0.81476,1.448,0.028488,0.81466,664.4908,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78569,1.3365,0.021399,0.7858,617.9337,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62874,1,-0.028489,0.62841,395.7079,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8121,1.438,0.027853,0.81203,660.1723,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75954,1.2315,0.014721,0.75978,577.4818,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.633,1,-0.026478,0.63277,401.0954,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64431,1,-0.021552,0.64428,415.5563,Sag
0.61025,1,-0.03881,0.60932,372.782,Sag
0.62698,1,-0.029346,0.62661,393.5024,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.85221,1.5853,0.037223,0.85182,726.9881,Swell
0.83292,1.5154,0.032773,0.83269,694.4456,Swell
0.63694,1,-0.024702,0.63678,406.101,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84599,1.563,0.0358,0.84566,716.4232,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76503,1.2539,0.016149,0.76524,585.8528,Swell
0.86008,1.6134,0.039011,0.85962,740.4781,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87405,1.6628,0.042148,0.87347,764.7253,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63713,1,-0.024618,0.63698,406.3441,Sag
0.86277,1.623,0.039617,0.86229,745.1106,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62628,1,-0.029694,0.62589,392.6224,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8611,1.6171,0.039242,0.86064,742.238,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60636,1,-0.04154,0.60524,368.039,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84215,1.549,0.034915,0.84185,709.9294,Swell
0.60469,1,-0.04281,0.60348,366.0209,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82004,1.4677,0.029745,0.81991,673.1394,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64088,1,-0.022995,0.64079,411.1351,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61187,1,-0.037756,0.61101,374.7608,Sag
0.60995,1,-0.039015,0.609,372.4067,Sag
0.83412,1.5198,0.033053,0.83388,696.4527,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62236,1,-0.031702,0.62187,387.7228,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76689,1.2615,0.016629,0.76709,588.7054,Swell
0.85907,1.6099,0.038782,0.85863,738.7427,Swell
0.78284,1.3253,0.020685,0.78296,613.4492,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64172,1,-0.022637,0.64164,412.2155,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64859,1,-0.019813,0.64861,421.0938,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64606,1,-0.020837,0.64604,417.8048,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79907,1.3884,0.024699,0.79908,639.146,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63278,1,-0.026583,0.63253,400.8056,Sag
0.60636,1,-0.041539,0.60524,368.04,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76509,1.2542,0.016165,0.7653,585.9502,Swell
0.80804,1.4226,0.026876,0.80799,653.5763,Swell
0.60772,1,-0.040551,0.60667,369.6924,Sag
0.61476,1,-0.035965,0.61402,378.3119,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75886,1.2287,0.014541,0.7591,576.4379,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.7764,1.2997,0.019062,0.77655,603.3999,Swell
0.75368,1.2072,0.013176,0.75394,568.5976,Swell
0.61517,1,-0.035722,0.61444,378.8131,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77812,1.3066,0.019496,0.77826,606.0727,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64164,1,-0.022669,0.64156,412.1196,Sag
0.63302,1,-0.02647,0.63278,401.1152,Sag
0.79105,1.3574,0.022728,0.79111,626.3786,Swell
0.80802,1.4226,0.026872,0.80798,653.5504,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81443,1.4467,0.02841,0.81434,663.9611,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61802,1,-0.034072,0.61738,382.3253,Sag
0.61585,1,-0.035322,0.61514,379.6461,Sag
0.76518,1.2546,0.016189,0.7654,586.093,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6132,1,-0.036917,0.6124,376.3944,Sag
0.76289,1.2452,0.015594,0.76311,582.584,Swell
0.60534,1,-0.04231,0.60416,366.8013,Sag
0.62544,1,-0.030118,0.62502,391.563,Sag
0.62874,1,-0.028491,0.6284,395.703,Sag
0.62969,1,-0.028031,0.62938,396.9069,Sag
0.8707,1.651,0.041401,0.87015,758.8822,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64882,1,-0.019721,0.64885,421.3917,Sag
0.8252,1.4869,0.030964,0.82503,681.6371,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6133,1,-0.036856,0.6125,376.5162,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76363,1.2482,0.015785,0.76384,583.7064,Swell
0.7822,1.3227,0.020524,0.78232,612.4449,Swell
0.79091,1.3569,0.022694,0.79098,626.1607,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.81403,1.4453,0.028315,0.81395,663.3145,Swell
0.60985,1,-0.039078,0.6089,372.2918,Sag
0.63722,1,-0.024579,0.63706,406.4559,Sag
0.83004,1.5048,0.032101,0.82983,689.6551,Swell
0.63246,1,-0.02673,0.63221,400.4042,Sag
0.63767,1,-0.024383,0.63752,407.0249,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62393,1,-0.030884,0.62348,389.6837,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86281,1.6231,0.039626,0.86233,745.1776,Swell
0.62783,1,-0.028932,0.62747,394.5603,Sag
0.61314,1,-0.036959,0.61233,376.3113,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.85193,1.5843,0.037158,0.85154,726.5073,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8331,1.516,0.032816,0.83287,694.7531,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6143,1,-0.036247,0.61353,377.7373,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61269,1,-0.037237,0.61186,375.7652,Sag
0.77912,1.3106,0.01975,0.77926,607.6386,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76596,1.2577,0.01639,0.76617,587.286,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60923,1,-0.039497,0.60826,371.5362,Sag
0.87237,1.6569,0.041773,0.8718,761.7851,Swell
0.64309,1,-0.022063,0.64303,413.9735,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60293,1,-0.04424,0.60161,363.8916,Sag
0.62135,1,-0.032241,0.62082,386.46,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.7606,1.2358,0.014998,0.76084,579.096,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79172,1.36,0.022894,0.79178,627.4442,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78424,1.3308,0.021035,0.78435,615.6449,Swell
0.87685,1.6726,0.042773,0.87625,769.6381,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79198,1.361,0.022958,0.79204,627.8546,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76553,1.256,0.016278,0.76574,586.6183,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61424,1,-0.036283,0.61347,377.6639,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60264,1,-0.044487,0.6013,363.5393,Sag
0.80564,1.4135,0.026296,0.80561,649.6988,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84749,1.5684,0.036144,0.84715,718.9659,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76042,1.2351,0.014949,0.76065,578.8119,Swell
0.62192,1,-0.031936,0.62141,387.1728,Sag
0.62559,1,-0.030042,0.62518,391.7524,Sag
0.61733,1,-0.034464,0.61667,381.4721,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76395,1.2495,0.01587,0.76417,584.2058,Swell
0.64678,1,-0.020543,0.64678,418.7415,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.6028,1,-0.044353,0.60147,363.731,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64739,1,-0.020295,0.6474,419.5354,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.83423,1.5202,0.033079,0.83399,696.6338,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78783,1.3449,0.021931,0.78792,621.2975,Swell
0.60395,1,-0.043402,0.60269,365.1214,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84551,1.5612,0.035689,0.84518,715.6081,Swell
0.79419,1.3696,0.023504,0.79424,631.3727,Swell
0.61116,1,-0.038214,0.61027,373.8903,Sag
0.779,1.3101,0.01972,0.77914,607.4531,Swell
0.78414,1.3304,0.021011,0.78425,615.4953,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62149,1,-0.032165,0.62097,386.6355,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86232,1.6214,0.039516,0.86184,744.3376,Swell
0.82206,1.4752,0.030222,0.82191,676.4521,Swell
0.61837,1,-0.033869,0.61776,382.77,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78996,1.3532,0.02246,0.79004,624.6669,Swell
0.62591,1,-0.029883,0.6255,392.1492,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64171,1,-0.022642,0.64163,412.2008,Sag
0.63442,1,-0.025831,0.63421,402.8926,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.87263,1.6578,0.041831,0.87206,762.2396,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.82316,1.4793,0.030483,0.82301,678.2708,Swell
0.63544,1,-0.025372,0.63525,404.1853,Sag
0.60505,1,-0.042534,0.60385,366.4491,Sag
0.63446,1,-0.025812,0.63425,402.9439,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.6304,1,-0.027692,0.63011,397.8068,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75281,1.2036,0.012946,0.75307,567.2896,Swell
0.6182,1,-0.03397,0.61757,382.548,Sag
0.6485,1,-0.019849,0.64852,420.9752,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61619,1,-0.035122,0.61549,380.0656,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8125,1.4395,0.027949,0.81243,660.8196,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60326,1,-0.043966,0.60196,364.2888,Sag
0.83044,1.5062,0.032194,0.83023,690.3165,Swell
0.82613,1.4904,0.031184,0.82596,683.1759,Swell
0.75519,1.2135,0.013577,0.75545,570.8859,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.80448,1.4091,0.026016,0.80446,647.8367,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83359,1.5178,0.03293,0.83336,695.5678,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80098,1.3957,0.025166,0.80099,642.2127,Swell
0.61003,1,-0.038962,0.60908,372.5027,Sag
0.61594,1,-0.035267,0.61524,379.7604,Sag
0.63528,1,-0.025441,0.63509,403.9897,Sag
0.60743,1,-0.040759,0.60636,369.3388,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.81825,1.4611,0.029321,0.81814,670.2076,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.83326,1.5166,0.032852,0.83303,695.0121,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83809,1.5343,0.033976,0.83782,703.0953,Swell
0.8101,1.4304,0.027372,0.81004,656.919,Swell
0.60757,1,-0.04066,0.60651,369.5071,Sag
0.61255,1,-0.037328,0.61171,375.5876,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61127,1,-0.038142,0.61038,374.0257,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62849,1,-0.028607,0.62816,395.4008,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63248,1,-0.026719,0.63223,400.4319,Sag
0.82941,1.5025,0.031953,0.82921,688.6084,Swell
0.64922,1,-0.019562,0.64925,421.9109,Sag
0.75226,1.2013,0.0128,0.75253,566.4594,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79546,1.3745,0.023817,0.7955,633.3933,Swell
0.63756,1,-0.024431,0.63741,406.8859,Sag
0.6343,1,-0.025886,0.63409,402.7365,Sag
0.81879,1.4631,0.029448,0.81867,671.0872,Swell
0.6205,1,-0.032695,0.61995,385.4107,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87319,1.6598,0.041957,0.87262,763.2251,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63256,1,-0.026681,0.63232,400.5366,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63239,1,-0.026761,0.63214,400.3185,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78931,1.3506,0.022298,0.78939,623.6318,Swell
0.83901,1.5376,0.034188,0.83873,704.6375,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63906,1,-0.023777,0.63893,408.8018,Sag
0.61592,1,-0.035277,0.61522,379.7401,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63233,1,-0.026791,0.63207,400.2367,Sag
0.62648,1,-0.029594,0.6261,392.8745,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8638,1.6266,0.039849,0.86331,746.8891,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87918,1.6807,0.043289,0.87855,773.7229,Swell
0.63505,1,-0.025545,0.63486,403.696,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77892,1.3098,0.019699,0.77906,607.3239,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.7556,1.2152,0.013684,0.75585,571.5013,Swell
0.61054,1,-0.038621,0.60962,373.1305,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76549,1.2558,0.016268,0.7657,586.5626,Swell
0.78001,1.3141,0.019973,0.78014,609.0187,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81912,1.4643,0.029528,0.819,671.6364,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82238,1.4764,0.030298,0.82223,676.9801,Swell
0.61388,1,-0.036499,0.6131,377.2279,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64595,1,-0.020881,0.64593,417.6666,Sag
0.76689,1.2615,0.016629,0.76709,588.7016,Swell
0.86936,1.6463,0.0411,0.86882,756.5424,Swell
0.61592,1,-0.03528,0.61521,379.7345,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80251,1.4016,0.025539,0.80251,644.6706,Swell
0.61661,1,-0.034878,0.61593,380.5834,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62299,1,-0.031375,0.62251,388.5015,Sag
0.60795,1,-0.040386,0.60691,369.9767,Sag
0.77861,1.3086,0.019622,0.77876,606.8472,Swell
0.84948,1.5755,0.036599,0.84911,722.3361,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83854,1.5359,0.03408,0.83827,703.8516,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75786,1.2246,0.01428,0.75811,574.93,Swell
0.62235,1,-0.031707,0.62186,387.7115,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60911,1,-0.039584,0.60812,371.3813,Sag
0.61296,1,-0.03707,0.61214,376.0933,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64226,1,-0.022409,0.64219,412.9105,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75798,1.225,0.014311,0.75823,575.1102,Swell
0.83423,1.5201,0.033078,0.83399,696.628,Swell
0.82208,1.4753,0.030228,0.82194,676.4919,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78464,1.3324,0.021137,0.78475,616.2833,Swell
0.61265,1,-0.037265,0.61182,375.711,Sag
0.60967,1,-0.0392,0.60871,372.0702,Sag
0.60963,1,-0.039227,0.60867,372.0215,Sag
0.62719,1,-0.029243,0.62682,393.7655,Sag
0.77894,1.3099,0.019705,0.77908,607.3587,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60545,1,-0.042221,0.60428,366.9423,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.80973,1.429,0.027283,0.80967,656.3165,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78222,1.3228,0.020528,0.78234,612.4724,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62556,1,-0.030055,0.62515,391.7197,Sag
0.61242,1,-0.03741,0.61158,375.4285,Sag
0.64124,1,-0.02284,0.64115,411.6016,Sag
0.76175,1.2406,0.015298,0.76198,580.8472,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61152,1,-0.037978,0.61065,374.3366,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76215,1.2422,0.015402,0.76238,581.4603,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81048,1.4319,0.027465,0.81042,657.5428,Swell
0.8568,1.6017,0.038267,0.85637,734.8361,Swell
0.83303,1.5158,0.032799,0.8328,694.6324,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78871,1.3483,0.022149,0.78879,622.6841,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61698,1,-0.034663,0.61631,381.0441,Sag
0.83156,1.5104,0.032457,0.83134,692.1865,Swell
0.80122,1.3967,0.025225,0.80122,642.597,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.8262,1.4906,0.0312,0.82603,683.292,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.85121,1.5817,0.036993,0.85083,725.276,Swell
0.62181,1,-0.031994,0.6213,387.0364,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61616,1,-0.035135,0.61547,380.0384,Sag
0.65033,1,-0.019124,0.65037,423.3479,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78615,1.3383,0.021513,0.78625,618.652,Swell
0.61759,1,-0.034315,0.61694,381.7958,Sag
0.76555,1.256,0.016282,0.76575,586.6452,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
